PERFORADORA,DIA,TALADRO,DUREZA . MPA
Perforadora03,31 - 01 - 2023,TALADRO-05110,84.745
Perforadora03,31 - 01 - 2023,TALADRO-05111,71.127
Perforadora03,31 - 01 - 2023,TALADRO-05112,66.784
Perforadora03,31 - 01 - 2023,TALADRO-05113,75.421
Perforadora03,31 - 01 - 2023,TALADRO-05114,51.05
Perforadora03,31 - 01 - 2023,TALADRO-05115,63.863
Perforadora03,31 - 01 - 2023,TALADRO-05116,51.019
Perforadora03,31 - 01 - 2023,TALADRO-05117,79.592
Perforadora03,31 - 01 - 2023,TALADRO-05118,77.02
Perforadora03,31 - 01 - 2023,TALADRO-05119,87.499
Perforadora03,31 - 01 - 2023,TALADRO-05120,87.952
Perforadora03,31 - 01 - 2023,TALADRO-05121,38.35
Perforadora03,31 - 01 - 2023,TALADRO-05122,108.441
Perforadora03,31 - 01 - 2023,TALADRO-05123,70.887
Perforadora03,31 - 01 - 2023,TALADRO-05124,88.254
Perforadora03,11 - 01 - 2023,TALADRO-05125,82.19
Perforadora03,11 - 01 - 2023,TALADRO-05126,55.066
Perforadora03,11 - 01 - 2023,TALADRO-05127,51.416
Perforadora03,11 - 01 - 2023,TALADRO-05128,73.795
Perforadora03,11 - 01 - 2023,TALADRO-05129,67.041
Perforadora03,11 - 01 - 2023,TALADRO-05130,84.813
Perforadora03,11 - 01 - 2023,TALADRO-05131,58.176
Perforadora03,11 - 01 - 2023,TALADRO-05132,55.55
Perforadora03,11 - 01 - 2023,TALADRO-05133,53.109
Perforadora03,11 - 01 - 2023,TALADRO-05134,71.614
Perforadora03,11 - 01 - 2023,TALADRO-05135,64.105
Perforadora03,11 - 01 - 2023,TALADRO-05136,75.356
Perforadora03,11 - 01 - 2023,TALADRO-05137,53.183
Perforadora03,11 - 01 - 2023,TALADRO-05138,70.672
Perforadora03,11 - 01 - 2023,TALADRO-05139,70.706
Perforadora03,11 - 01 - 2023,TALADRO-05140,62.181
Perforadora03,11 - 01 - 2023,TALADRO-05141,58.724
Perforadora03,11 - 01 - 2023,TALADRO-05142,71.528
Perforadora03,11 - 01 - 2023,TALADRO-05143,102.392
Perforadora03,11 - 01 - 2023,TALADRO-05144,46.61
Perforadora03,11 - 01 - 2023,TALADRO-05145,61.244
Perforadora03,11 - 01 - 2023,TALADRO-05146,66.771
Perforadora03,11 - 01 - 2023,TALADRO-05147,109.111
Perforadora03,11 - 01 - 2023,TALADRO-05148,83.417
Perforadora03,11 - 01 - 2023,TALADRO-05149,62.584
Perforadora03,11 - 01 - 2023,TALADRO-05150,83.845
Perforadora03,11 - 01 - 2023,TALADRO-05151,83.701
Perforadora03,11 - 01 - 2023,TALADRO-05152,86.645
Perforadora03,11 - 01 - 2023,TALADRO-05153,98.186
Perforadora03,11 - 01 - 2023,TALADRO-05154,96.992
Perforadora03,11 - 01 - 2023,TALADRO-05155,101.375
Perforadora03,11 - 01 - 2023,TALADRO-05156,60.078
Perforadora03,11 - 01 - 2023,TALADRO-05157,90.173
Perforadora03,11 - 01 - 2023,TALADRO-05158,38.348
Perforadora03,11 - 01 - 2023,TALADRO-05159,73.546
Perforadora03,11 - 01 - 2023,TALADRO-05160,58.309
Perforadora03,11 - 01 - 2023,TALADRO-05161,38.583
Perforadora03,11 - 01 - 2023,TALADRO-05162,113.479
Perforadora03,11 - 01 - 2023,TALADRO-05163,96.981
Perforadora03,11 - 01 - 2023,TALADRO-05164,57.767
Perforadora03,11 - 01 - 2023,TALADRO-05165,70.271
Perforadora03,11 - 01 - 2023,TALADRO-05166,70.594
Perforadora03,11 - 01 - 2023,TALADRO-05167,70.976
Perforadora03,11 - 01 - 2023,TALADRO-05168,53.886
Perforadora03,11 - 01 - 2023,TALADRO-05169,58.283
Perforadora03,11 - 01 - 2023,TALADRO-05170,59.299
Perforadora03,11 - 01 - 2023,TALADRO-05171,50.239
Perforadora03,11 - 01 - 2023,TALADRO-05172,64.479
Perforadora03,12 - 01 - 2023,TALADRO-05173,48.116
Perforadora03,12 - 01 - 2023,TALADRO-05174,59.802
Perforadora03,12 - 01 - 2023,TALADRO-05175,78.68
Perforadora03,12 - 01 - 2023,TALADRO-05176,88.949
Perforadora03,12 - 01 - 2023,TALADRO-05177,74.122
Perforadora03,12 - 01 - 2023,TALADRO-05178,67.85
Perforadora03,12 - 01 - 2023,TALADRO-05179,77.008
Perforadora03,12 - 01 - 2023,TALADRO-05180,69.112
Perforadora03,12 - 01 - 2023,TALADRO-05181,92.366
Perforadora03,12 - 01 - 2023,TALADRO-05182,45.796
Perforadora03,12 - 01 - 2023,TALADRO-05183,106.485
Perforadora03,12 - 01 - 2023,TALADRO-05184,97.78
Perforadora03,12 - 01 - 2023,TALADRO-05185,60.752
Perforadora03,12 - 01 - 2023,TALADRO-05186,62.143
Perforadora03,12 - 01 - 2023,TALADRO-05187,60.098
Perforadora03,12 - 01 - 2023,TALADRO-05188,66.688
Perforadora03,12 - 01 - 2023,TALADRO-05189,48.973
Perforadora03,12 - 01 - 2023,TALADRO-05190,53.103
Perforadora03,12 - 01 - 2023,TALADRO-05191,97.005
Perforadora03,12 - 01 - 2023,TALADRO-05192,76.764
Perforadora03,12 - 01 - 2023,TALADRO-05193,49.751
Perforadora03,12 - 01 - 2023,TALADRO-05194,68.612
Perforadora03,12 - 01 - 2023,TALADRO-05195,60.072
Perforadora03,12 - 01 - 2023,TALADRO-05196,43.488
Perforadora03,12 - 01 - 2023,TALADRO-05197,60.514
Perforadora03,12 - 01 - 2023,TALADRO-05198,50.603
Perforadora03,14 - 01 - 2023,TALADRO-05199,62.33
Perforadora03,14 - 01 - 2023,TALADRO-05200,78.516
Perforadora03,14 - 01 - 2023,TALADRO-05201,64.676
Perforadora03,14 - 01 - 2023,TALADRO-05202,125.953
Perforadora03,14 - 01 - 2023,TALADRO-05203,61.075
Perforadora03,14 - 01 - 2023,TALADRO-05204,65.454
Perforadora03,14 - 01 - 2023,TALADRO-05205,67.899
Perforadora03,14 - 01 - 2023,TALADRO-05206,71.26
Perforadora03,14 - 01 - 2023,TALADRO-05207,45.302
Perforadora03,15 - 01 - 2023,TALADRO-05208,94.79
Perforadora03,15 - 01 - 2023,TALADRO-05209,63.293
Perforadora03,15 - 01 - 2023,TALADRO-05210,53.737
Perforadora03,15 - 01 - 2023,TALADRO-05211,58.2
Perforadora03,15 - 01 - 2023,TALADRO-05212,61.607
Perforadora03,15 - 01 - 2023,TALADRO-05213,68.295
Perforadora03,15 - 01 - 2023,TALADRO-05214,79.375
Perforadora03,15 - 01 - 2023,TALADRO-05215,106.722
Perforadora03,16 - 01 - 2023,TALADRO-05216,81.214
Perforadora03,16 - 01 - 2023,TALADRO-05217,81.71
Perforadora03,16 - 01 - 2023,TALADRO-05218,66.21
Perforadora03,16 - 01 - 2023,TALADRO-05219,45.855
Perforadora03,16 - 01 - 2023,TALADRO-05220,58.126
Perforadora03,16 - 01 - 2023,TALADRO-05221,57.972
Perforadora03,16 - 01 - 2023,TALADRO-05222,60.282
Perforadora03,16 - 01 - 2023,TALADRO-05223,76.415
Perforadora03,16 - 01 - 2023,TALADRO-05224,93.636
Perforadora03,16 - 01 - 2023,TALADRO-05225,49.38
Perforadora03,16 - 01 - 2023,TALADRO-05226,49.156
Perforadora03,16 - 01 - 2023,TALADRO-05227,40.778
Perforadora03,16 - 01 - 2023,TALADRO-05228,71.458
Perforadora03,16 - 01 - 2023,TALADRO-05229,78.472
Perforadora03,16 - 01 - 2023,TALADRO-05230,76.438
Perforadora03,16 - 01 - 2023,TALADRO-05231,44.244
Perforadora03,16 - 01 - 2023,TALADRO-05232,46.678
Perforadora03,16 - 01 - 2023,TALADRO-05233,84.154
Perforadora03,16 - 01 - 2023,TALADRO-05234,81.153
Perforadora03,16 - 01 - 2023,TALADRO-05235,31.986
Perforadora03,17 - 01 - 2023,TALADRO-05236,86.592
Perforadora03,17 - 01 - 2023,TALADRO-05237,44.759
Perforadora03,17 - 01 - 2023,TALADRO-05238,27.231
Perforadora03,17 - 01 - 2023,TALADRO-05239,46.084
Perforadora03,17 - 01 - 2023,TALADRO-05240,48.441
Perforadora03,17 - 01 - 2023,TALADRO-05241,57.188
Perforadora03,17 - 01 - 2023,TALADRO-05242,69.29
Perforadora03,17 - 01 - 2023,TALADRO-05243,107.622
Perforadora03,17 - 01 - 2023,TALADRO-05244,85.883
Perforadora03,17 - 01 - 2023,TALADRO-05245,62.087
Perforadora03,17 - 01 - 2023,TALADRO-05246,75.743
Perforadora03,17 - 01 - 2023,TALADRO-05247,85.254
Perforadora03,17 - 01 - 2023,TALADRO-05248,50.121
Perforadora03,17 - 01 - 2023,TALADRO-05249,49.509
Perforadora03,17 - 01 - 2023,TALADRO-05250,80.441
Perforadora03,17 - 01 - 2023,TALADRO-05251,57.981
Perforadora03,17 - 01 - 2023,TALADRO-05252,75.163
Perforadora03,17 - 01 - 2023,TALADRO-05253,93.585
Perforadora03,17 - 01 - 2023,TALADRO-05254,93.487
Perforadora03,17 - 01 - 2023,TALADRO-05255,43.877
Perforadora03,17 - 01 - 2023,TALADRO-05256,30.821
Perforadora03,17 - 01 - 2023,TALADRO-05257,81.564
Perforadora03,17 - 01 - 2023,TALADRO-05258,92.447
Perforadora05,29 - 01 - 2023,TALADRO-05259,94.382
Perforadora05,29 - 01 - 2023,TALADRO-05260,50.395
Perforadora04,29 - 01 - 2023,TALADRO-05261,51.02
Perforadora04,14 - 02 - 2023,TALADRO-05262,68.423
Perforadora04,14 - 02 - 2023,TALADRO-05263,73.407
Perforadora04,14 - 02 - 2023,TALADRO-05264,54.485
Perforadora04,14 - 02 - 2023,TALADRO-05265,50.687
Perforadora04,28 - 02 - 2023,TALADRO-05266,78.804
Perforadora04,28 - 02 - 2023,TALADRO-05267,83.172
Perforadora03,04 - 01 - 2023,TALADRO-05268,40.828
Perforadora03,14 - 01 - 2023,TALADRO-05269,71.566
Perforadora03,14 - 01 - 2023,TALADRO-05270,52.835
Perforadora03,30 - 01 - 2023,TALADRO-05271,48.046
Perforadora03,14 - 02 - 2023,TALADRO-05272,71.564
Perforadora05,17 - 01 - 2023,TALADRO-05273,40.511
Perforadora05,30 - 01 - 2023,TALADRO-05274,48.477
Perforadora05,30 - 01 - 2023,TALADRO-05275,77.994
Perforadora05,31 - 01 - 2023,TALADRO-05276,43.209
Perforadora05,02 - 02 - 2023,TALADRO-05277,107.721
Perforadora05,23 - 02 - 2023,TALADRO-05278,34.598
Perforadora05,23 - 02 - 2023,TALADRO-05279,45.471
Perforadora01,11 - 01 - 2023,TALADRO-05280,62.97
Perforadora01,18 - 01 - 2023,TALADRO-05281,94.03
Perforadora01,28 - 01 - 2023,TALADRO-05282,74.693
Perforadora03,05 - 01 - 2023,TALADRO-05283,54.167
Perforadora03,18 - 01 - 2023,TALADRO-05284,57.822
Perforadora03,19 - 01 - 2023,TALADRO-05285,64.114
Perforadora03,19 - 01 - 2023,TALADRO-05286,84.678
Perforadora03,25 - 01 - 2023,TALADRO-05287,69.857
Perforadora03,26 - 01 - 2023,TALADRO-05288,48.954
Perforadora03,26 - 01 - 2023,TALADRO-05289,95.581
Perforadora03,27 - 01 - 2023,TALADRO-05290,64.094
Perforadora03,11 - 02 - 2023,TALADRO-05291,91.645
Perforadora03,11 - 02 - 2023,TALADRO-05292,37.596
Perforadora03,11 - 02 - 2023,TALADRO-05293,97.862
Perforadora03,13 - 02 - 2023,TALADRO-05294,51.129
Perforadora03,13 - 02 - 2023,TALADRO-05295,86.907
Perforadora03,15 - 02 - 2023,TALADRO-05296,60.915
Perforadora02,02 - 01 - 2023,TALADRO-05297,106.749
Perforadora02,04 - 01 - 2023,TALADRO-05298,94.803
Perforadora02,11 - 01 - 2023,TALADRO-05299,41.33
Perforadora02,21 - 01 - 2023,TALADRO-05300,84.83
Perforadora02,24 - 01 - 2023,TALADRO-05301,71.474
Perforadora02,24 - 01 - 2023,TALADRO-05302,73.728
Perforadora02,02 - 02 - 2023,TALADRO-05303,79.563
Perforadora02,02 - 02 - 2023,TALADRO-05304,53.862
Perforadora02,02 - 02 - 2023,TALADRO-05305,96.816
Perforadora02,02 - 02 - 2023,TALADRO-05306,54.574
Perforadora02,02 - 02 - 2023,TALADRO-05307,35.383
Perforadora02,03 - 02 - 2023,TALADRO-05308,121.397
Perforadora02,03 - 02 - 2023,TALADRO-05309,33.249
Perforadora02,03 - 02 - 2023,TALADRO-05310,64.86
Perforadora02,21 - 02 - 2023,TALADRO-05311,66.546
Perforadora02,21 - 02 - 2023,TALADRO-05312,41.99
Perforadora02,27 - 02 - 2023,TALADRO-05313,74.003
Perforadora02,27 - 02 - 2023,TALADRO-05314,106.363
Perforadora02,27 - 02 - 2023,TALADRO-05315,60.535
Perforadora02,27 - 02 - 2023,TALADRO-05316,99.661
Perforadora02,27 - 02 - 2023,TALADRO-05317,93.027
Perforadora02,27 - 02 - 2023,TALADRO-05318,55.503
Perforadora02,27 - 02 - 2023,TALADRO-05319,59.112
Perforadora02,27 - 02 - 2023,TALADRO-05320,95.08
Perforadora02,27 - 02 - 2023,TALADRO-05321,53.19
Perforadora02,27 - 02 - 2023,TALADRO-05322,95.618
Perforadora02,27 - 02 - 2023,TALADRO-05323,99.697
Perforadora02,27 - 02 - 2023,TALADRO-05324,49.826
Perforadora02,27 - 02 - 2023,TALADRO-05325,77.856
Perforadora02,27 - 02 - 2023,TALADRO-05326,53.729
Perforadora02,27 - 02 - 2023,TALADRO-05327,77.747
Perforadora02,27 - 02 - 2023,TALADRO-05328,60.918
Perforadora02,27 - 02 - 2023,TALADRO-05329,95.652
Perforadora02,27 - 02 - 2023,TALADRO-05330,60.675
Perforadora02,27 - 02 - 2023,TALADRO-05331,39.623
Perforadora02,27 - 02 - 2023,TALADRO-05332,69.708
Perforadora02,27 - 02 - 2023,TALADRO-05333,46.962
Perforadora02,28 - 02 - 2023,TALADRO-05334,61.095
Perforadora02,28 - 02 - 2023,TALADRO-05335,82.263
Perforadora02,28 - 02 - 2023,TALADRO-05336,85.222
Perforadora02,28 - 02 - 2023,TALADRO-05337,31.086
Perforadora02,28 - 02 - 2023,TALADRO-05338,62.309
Perforadora04,02 - 01 - 2023,TALADRO-05340,40.198
Perforadora04,02 - 01 - 2023,TALADRO-05341,93.525
Perforadora04,02 - 01 - 2023,TALADRO-05342,63.122
Perforadora04,02 - 01 - 2023,TALADRO-05343,64.161
Perforadora04,22 - 01 - 2023,TALADRO-05344,100.762
Perforadora04,23 - 01 - 2023,TALADRO-05345,65.132
Perforadora04,24 - 01 - 2023,TALADRO-05346,72.746
Perforadora04,05 - 02 - 2023,TALADRO-05347,103.119
Perforadora04,05 - 02 - 2023,TALADRO-05348,83.771
Perforadora04,05 - 02 - 2023,TALADRO-05349,106.177
Perforadora04,05 - 02 - 2023,TALADRO-05350,85.691
Perforadora04,05 - 02 - 2023,TALADRO-05351,59.785
Perforadora04,05 - 02 - 2023,TALADRO-05352,67.706
Perforadora04,05 - 02 - 2023,TALADRO-05353,63.364
Perforadora04,05 - 02 - 2023,TALADRO-05354,67.376
Perforadora04,05 - 02 - 2023,TALADRO-05355,46.65
Perforadora04,05 - 02 - 2023,TALADRO-05356,56.125
Perforadora04,05 - 02 - 2023,TALADRO-05357,55.657
Perforadora04,06 - 02 - 2023,TALADRO-05360,53.137
Perforadora04,06 - 02 - 2023,TALADRO-05361,46.809
Perforadora04,06 - 02 - 2023,TALADRO-05362,50.956
Perforadora04,06 - 02 - 2023,TALADRO-05363,68.637
Perforadora04,06 - 02 - 2023,TALADRO-05364,34.001
Perforadora04,06 - 02 - 2023,TALADRO-05366,42.9
Perforadora04,06 - 02 - 2023,TALADRO-05367,63.105
Perforadora04,06 - 02 - 2023,TALADRO-05368,69.742
Perforadora04,06 - 02 - 2023,TALADRO-05369,83.605
Perforadora04,06 - 02 - 2023,TALADRO-05370,35.338
Perforadora04,07 - 02 - 2023,TALADRO-05371,88.69
Perforadora04,07 - 02 - 2023,TALADRO-05372,53.703
Perforadora04,07 - 02 - 2023,TALADRO-05373,56.084
Perforadora04,07 - 02 - 2023,TALADRO-05374,102.623
Perforadora04,08 - 02 - 2023,TALADRO-05375,54.126
Perforadora04,08 - 02 - 2023,TALADRO-05376,61.499
Perforadora04,08 - 02 - 2023,TALADRO-05377,43.559
Perforadora04,08 - 02 - 2023,TALADRO-05378,72.668
Perforadora04,08 - 02 - 2023,TALADRO-05379,82.398
Perforadora04,08 - 02 - 2023,TALADRO-05380,67.161
Perforadora04,08 - 02 - 2023,TALADRO-05381,84.216
Perforadora04,08 - 02 - 2023,TALADRO-05382,57.314
Perforadora04,08 - 02 - 2023,TALADRO-05383,66.734
Perforadora04,08 - 02 - 2023,TALADRO-05384,54.763
Perforadora04,08 - 02 - 2023,TALADRO-05385,102.956
Perforadora04,08 - 02 - 2023,TALADRO-05386,72.054
Perforadora04,08 - 02 - 2023,TALADRO-05387,76.25
Perforadora04,08 - 02 - 2023,TALADRO-05388,53.583
Perforadora04,08 - 02 - 2023,TALADRO-05389,57.759
Perforadora04,08 - 02 - 2023,TALADRO-05390,59.966
Perforadora04,08 - 02 - 2023,TALADRO-05391,123.395
Perforadora04,08 - 02 - 2023,TALADRO-05392,46.488
Perforadora04,08 - 02 - 2023,TALADRO-05393,69.759
Perforadora04,08 - 02 - 2023,TALADRO-05394,67.732
Perforadora04,08 - 02 - 2023,TALADRO-05395,59.173
Perforadora04,08 - 02 - 2023,TALADRO-05396,69.028
Perforadora04,08 - 02 - 2023,TALADRO-05397,66.011
Perforadora04,08 - 02 - 2023,TALADRO-05398,71.638
Perforadora04,08 - 02 - 2023,TALADRO-05399,70.679
Perforadora04,08 - 02 - 2023,TALADRO-05400,67.769
Perforadora04,08 - 02 - 2023,TALADRO-05401,43.279
Perforadora04,08 - 02 - 2023,TALADRO-05402,54.021
Perforadora04,08 - 02 - 2023,TALADRO-05403,76.941
Perforadora04,08 - 02 - 2023,TALADRO-05404,34.4
Perforadora04,15 - 02 - 2023,TALADRO-05405,33.769
Perforadora04,23 - 02 - 2023,TALADRO-05406,87.38
Perforadora04,27 - 02 - 2023,TALADRO-05407,48.905
Perforadora03,10 - 01 - 2023,TALADRO-05408,108.677
Perforadora03,10 - 01 - 2023,TALADRO-05409,56.703
Perforadora03,10 - 01 - 2023,TALADRO-05410,125.115
Perforadora03,10 - 01 - 2023,TALADRO-05411,73.125
Perforadora03,10 - 01 - 2023,TALADRO-05412,60.398
Perforadora03,10 - 01 - 2023,TALADRO-05413,76.649
Perforadora03,10 - 01 - 2023,TALADRO-05414,77.834
Perforadora03,10 - 01 - 2023,TALADRO-05415,51.179
Perforadora03,10 - 01 - 2023,TALADRO-05416,33.571
Perforadora03,10 - 01 - 2023,TALADRO-05417,55.991
Perforadora03,10 - 01 - 2023,TALADRO-05418,47.194
Perforadora03,10 - 01 - 2023,TALADRO-05419,70.295
Perforadora03,10 - 01 - 2023,TALADRO-05420,73.523
Perforadora03,10 - 01 - 2023,TALADRO-05421,46.333
Perforadora03,10 - 01 - 2023,TALADRO-05422,71.207
Perforadora03,10 - 01 - 2023,TALADRO-05423,65.42
Perforadora03,10 - 01 - 2023,TALADRO-05424,114.727
Perforadora03,10 - 01 - 2023,TALADRO-05425,57.564
Perforadora03,10 - 01 - 2023,TALADRO-05426,84.67
Perforadora03,10 - 01 - 2023,TALADRO-05427,84.092
Perforadora03,10 - 01 - 2023,TALADRO-05428,84.669
Perforadora03,10 - 01 - 2023,TALADRO-05429,57.854
Perforadora03,10 - 01 - 2023,TALADRO-05430,61.886
Perforadora03,10 - 01 - 2023,TALADRO-05431,23.001
Perforadora03,10 - 01 - 2023,TALADRO-05432,63.439
Perforadora03,10 - 01 - 2023,TALADRO-05433,72.526
Perforadora03,10 - 01 - 2023,TALADRO-05434,45.231
Perforadora03,10 - 01 - 2023,TALADRO-05435,93.892
Perforadora03,10 - 01 - 2023,TALADRO-05436,28.884
Perforadora03,10 - 01 - 2023,TALADRO-05437,43.374
Perforadora03,10 - 01 - 2023,TALADRO-05438,66.309
Perforadora03,10 - 01 - 2023,TALADRO-05439,57.96
Perforadora03,10 - 01 - 2023,TALADRO-05440,73.012
Perforadora03,10 - 01 - 2023,TALADRO-05441,61.536
Perforadora03,10 - 01 - 2023,TALADRO-05442,74.941
Perforadora03,10 - 01 - 2023,TALADRO-05443,60.883
Perforadora03,10 - 01 - 2023,TALADRO-05444,94.357
Perforadora03,10 - 01 - 2023,TALADRO-05445,38.784
Perforadora03,10 - 01 - 2023,TALADRO-05446,77.449
Perforadora03,10 - 01 - 2023,TALADRO-05447,47.527
Perforadora03,10 - 01 - 2023,TALADRO-05448,73.096
Perforadora03,10 - 01 - 2023,TALADRO-05449,69.652
Perforadora03,10 - 01 - 2023,TALADRO-05450,37.707
Perforadora03,10 - 01 - 2023,TALADRO-05451,59.04
Perforadora03,10 - 01 - 2023,TALADRO-05452,53.999
Perforadora03,10 - 01 - 2023,TALADRO-05453,58.887
Perforadora03,10 - 01 - 2023,TALADRO-05454,65.116
Perforadora03,10 - 01 - 2023,TALADRO-05455,54.583
Perforadora03,10 - 01 - 2023,TALADRO-05456,87.488
Perforadora03,10 - 01 - 2023,TALADRO-05457,88.672
Perforadora03,10 - 01 - 2023,TALADRO-05458,69.137
Perforadora03,10 - 01 - 2023,TALADRO-05459,76.541
Perforadora03,10 - 01 - 2023,TALADRO-05460,57.204
Perforadora03,10 - 01 - 2023,TALADRO-05461,70.485
Perforadora03,10 - 01 - 2023,TALADRO-05462,71.055
Perforadora03,10 - 01 - 2023,TALADRO-05463,66.052
Perforadora03,10 - 01 - 2023,TALADRO-05464,111.029
Perforadora03,10 - 01 - 2023,TALADRO-05465,94.435
Perforadora03,10 - 01 - 2023,TALADRO-05466,38.922
Perforadora03,10 - 01 - 2023,TALADRO-05467,60.859
Perforadora03,10 - 01 - 2023,TALADRO-05468,92.337
Perforadora03,10 - 01 - 2023,TALADRO-05469,96.165
Perforadora03,10 - 01 - 2023,TALADRO-05470,62.244
Perforadora03,10 - 01 - 2023,TALADRO-05471,78.875
Perforadora03,10 - 01 - 2023,TALADRO-05472,111.936
Perforadora03,10 - 01 - 2023,TALADRO-05473,65.555
Perforadora03,10 - 01 - 2023,TALADRO-05474,60.804
Perforadora03,10 - 01 - 2023,TALADRO-05475,61.245
Perforadora03,10 - 01 - 2023,TALADRO-05476,81.466
Perforadora03,10 - 01 - 2023,TALADRO-05477,43.877
Perforadora03,10 - 01 - 2023,TALADRO-05478,67.324
Perforadora03,10 - 01 - 2023,TALADRO-05479,52.776
Perforadora03,10 - 01 - 2023,TALADRO-05480,66.934
Perforadora03,10 - 01 - 2023,TALADRO-05481,42.218
Perforadora03,10 - 01 - 2023,TALADRO-05482,57.312
Perforadora03,10 - 01 - 2023,TALADRO-05483,84.037
Perforadora03,10 - 01 - 2023,TALADRO-05484,60.48
Perforadora03,10 - 01 - 2023,TALADRO-05485,73.916
Perforadora03,10 - 01 - 2023,TALADRO-05486,107.857
Perforadora03,10 - 01 - 2023,TALADRO-05487,40.564
Perforadora03,10 - 01 - 2023,TALADRO-05488,58.066
Perforadora03,10 - 01 - 2023,TALADRO-05489,63.223
Perforadora03,10 - 01 - 2023,TALADRO-05490,74.661
Perforadora03,10 - 01 - 2023,TALADRO-05491,62.872
Perforadora03,10 - 01 - 2023,TALADRO-05492,84.373
Perforadora03,10 - 01 - 2023,TALADRO-05493,67.177
Perforadora03,09 - 01 - 2023,TALADRO-05494,39.045
Perforadora03,09 - 01 - 2023,TALADRO-05495,63.625
Perforadora03,09 - 01 - 2023,TALADRO-05496,52.785
Perforadora03,09 - 01 - 2023,TALADRO-05497,60.972
Perforadora03,09 - 01 - 2023,TALADRO-05498,105.448
Perforadora03,09 - 01 - 2023,TALADRO-05499,76.088
Perforadora03,09 - 01 - 2023,TALADRO-05500,57.601
Perforadora03,09 - 01 - 2023,TALADRO-05501,114.935
Perforadora03,09 - 01 - 2023,TALADRO-05502,58.063
Perforadora03,09 - 01 - 2023,TALADRO-05503,58.159
Perforadora03,09 - 01 - 2023,TALADRO-05504,75.801
Perforadora03,09 - 01 - 2023,TALADRO-05505,53.338
Perforadora03,09 - 01 - 2023,TALADRO-05506,96.181
Perforadora03,09 - 01 - 2023,TALADRO-05507,79.012
Perforadora03,09 - 01 - 2023,TALADRO-05508,61.05
Perforadora03,09 - 01 - 2023,TALADRO-05509,70.259
Perforadora03,09 - 01 - 2023,TALADRO-05510,49.471
Perforadora03,09 - 01 - 2023,TALADRO-05511,72.563
Perforadora03,09 - 01 - 2023,TALADRO-05512,65.798
Perforadora03,09 - 01 - 2023,TALADRO-05513,56.057
Perforadora03,09 - 01 - 2023,TALADRO-05514,44.076
Perforadora03,09 - 01 - 2023,TALADRO-05515,63.954
Perforadora03,09 - 01 - 2023,TALADRO-05517,53.503
Perforadora03,09 - 01 - 2023,TALADRO-05518,45.677
Perforadora03,09 - 01 - 2023,TALADRO-05519,74.617
Perforadora03,09 - 01 - 2023,TALADRO-05520,51.223
Perforadora03,09 - 01 - 2023,TALADRO-05521,104.933
Perforadora03,09 - 01 - 2023,TALADRO-05522,94.202
Perforadora03,09 - 01 - 2023,TALADRO-05523,71.747
Perforadora03,09 - 01 - 2023,TALADRO-05524,75.585
Perforadora03,09 - 01 - 2023,TALADRO-05525,102.489
Perforadora03,09 - 01 - 2023,TALADRO-05526,66.894
Perforadora03,09 - 01 - 2023,TALADRO-05527,49.489
Perforadora03,09 - 01 - 2023,TALADRO-05528,103.628
Perforadora03,09 - 01 - 2023,TALADRO-05529,75.427
Perforadora03,09 - 01 - 2023,TALADRO-05530,39.477
Perforadora03,09 - 01 - 2023,TALADRO-05531,64.984
Perforadora03,09 - 01 - 2023,TALADRO-05532,62.818
Perforadora03,09 - 01 - 2023,TALADRO-05533,52.904
Perforadora03,09 - 01 - 2023,TALADRO-05534,83.425
Perforadora03,09 - 01 - 2023,TALADRO-05535,74.394
Perforadora03,09 - 01 - 2023,TALADRO-05536,42.684
Perforadora03,09 - 01 - 2023,TALADRO-05537,71.305
Perforadora03,09 - 01 - 2023,TALADRO-05538,60.966
Perforadora03,09 - 01 - 2023,TALADRO-05539,34.559
Perforadora03,09 - 01 - 2023,TALADRO-05540,72.523
Perforadora03,09 - 01 - 2023,TALADRO-05541,80.91
Perforadora03,09 - 01 - 2023,TALADRO-05542,81.678
Perforadora03,09 - 01 - 2023,TALADRO-05543,40.401
Perforadora03,09 - 01 - 2023,TALADRO-05544,68.232
Perforadora03,09 - 01 - 2023,TALADRO-05545,76.625
Perforadora03,09 - 01 - 2023,TALADRO-05546,56.033
Perforadora03,09 - 01 - 2023,TALADRO-05547,36.573
Perforadora03,09 - 01 - 2023,TALADRO-05548,64.191
Perforadora03,09 - 01 - 2023,TALADRO-05549,79.14
Perforadora03,09 - 01 - 2023,TALADRO-05550,61.045
Perforadora03,09 - 01 - 2023,TALADRO-05551,60.03
Perforadora03,09 - 01 - 2023,TALADRO-05552,52.67
Perforadora03,09 - 01 - 2023,TALADRO-05553,61.87
Perforadora03,09 - 01 - 2023,TALADRO-05554,67.459
Perforadora03,09 - 01 - 2023,TALADRO-05555,61.051
Perforadora03,09 - 01 - 2023,TALADRO-05556,91.408
Perforadora03,09 - 01 - 2023,TALADRO-05557,123.948
Perforadora03,09 - 01 - 2023,TALADRO-05558,95.733
Perforadora03,09 - 01 - 2023,TALADRO-05559,55.962
Perforadora03,09 - 01 - 2023,TALADRO-05560,56.562
Perforadora03,09 - 01 - 2023,TALADRO-05561,56.165
Perforadora03,09 - 01 - 2023,TALADRO-05562,46.181
Perforadora03,09 - 01 - 2023,TALADRO-05563,45.503
Perforadora03,09 - 01 - 2023,TALADRO-05564,102.8
